tourney_id	tourney_name	surface	draw_size	tourney_level	tourney_date	match_num	winner_id	winner_seed	winner_entry	winner_name	winner_hand	winner_ht	winner_ioc	winner_age	winner_rank	winner_rank_points	loser_id	loser_seed	loser_entry	loser_name	loser_hand	loser_ht	loser_ioc	loser_age	loser_rank	loser_rank_points	score	best_of	round	minutes	w_ace	w_df	w_svpt	w_1stIn	w_1stWon	w_2ndWon	w_SvGms	w_bpSaved	w_bpFaced	l_ace	l_df	l_svpt	l_1stIn	l_1stWon	l_2ndWon	l_SvGms	l_bpSaved	l_bpFaced	wid	lid	atp_match_num	no_sets	no_tiebreaks	
2016-301	Auckland	Hard	28	A	20160111	271	104259			Philipp Kohlschreiber	R	178	GER	32	34	1185	103794			Benjamin Becker	R	178	GER	34	98	595	7-6(8) 6-3	3	R32	84	4	5	72	38	32	20	11	2	8	8	2	69	50	42	6	10	7	2	MS030	2	1	
2016-301	Auckland	Hard	28	A	20160111	275	105023			Sam Querrey	R	198	USA	28	60	785	105379			Aljaz Bedene	R	183	GBR	26	49	867	6-7(5) 7-6(10) 2-1 RET	3	R32	116	22	3	91	53	49	18	14	1	5	11	2	98	60	48	20	13	4	2	MS026	4	2	
2016-301	Auckland	Hard	28	A	20160111	283	104586			Lukas Rosol	R	196	CZE	30	54	802	104198			Guillermo Garcia-Lopez	R	185	ESP	32	27	1430	7-6(5) 6-4	3	R32	92	10	2	75	46	34	19	11	5	6	7	2	80	47	32	18	11	4	6	MS018	2	1	
2016-301	Auckland	Hard	28	A	20160111	279	106058			Jack Sock	R	191	USA	23	26	1465	103607			Victor Estrella Burgos	R	173	DOM	35	56	797	6-0 6-4	3	R32	50	8	2	43	22	20	14	8	0	7	2	6	52	30	19	7	8	3	0	MS022	2	0	
2016-301	Auckland	Hard	28	A	20160111	276	105385			Donald Young	L	183	USA	26	46	907	110686			Finn Tearney	R	183	NZL	25	365	123	6-2 6-3	3	R32	66	5	3	60	33	21	15	9	4	7	1	2	53	31	13	11	8	2	6	MS025	2	0	
2016-308	Munich	Clay	28	A	20160425	300	104259	4		Philipp Kohlschreiber	R	178	GER	32	27	1420	106233	3		Dominic Thiem	R	185	AUT	22	15	2420	7-6(7) 4-6 7-6(4)	3	F	152	4	0	109	76	50	18	17	2	10	8	3	126	87	55	18	17	6	7	MS001	3	2	
2016-308	Munich	Clay	28	A	20160425	299	106233	3		Dominic Thiem	R	185	AUT	22	15	2420	100644	8		Alexander Zverev	R	198	GER	19	49	920	4-6 6-2 6-3	3	SF	121	6	9	93	54	41	17	14	8	11	4	5	83	46	30	16	13	6	11	MS002	3	0	
2016-308	Munich	Clay	28	A	20160425	298	104259	4		Philipp Kohlschreiber	R	178	GER	32	27	1420	104926	5		Fabio Fognini	R	178	ITA	28	30	1240	6-1 6-4	3	SF	65	6	1	49	27	24	15	9	3	9	2	3	55	35	25	7	8	6	3	MS003	2	0	
2016-308	Munich	Clay	28	A	20160425	297	100644	8		Alexander Zverev	R	198	GER	19	49	920	105676	1		David Goffin	R	180	BEL	25	13	2605	6-3 4-6 6-3	3	QF	142	10	6	101	67	45	15	14	7	18	4	6	103	60	36	19	14	12	11	MS004	3	0	
2016-308	Munich	Clay	28	A	20160425	296	106233	3		Dominic Thiem	R	185	AUT	22	15	2420	104471			Ivan Dodig	R	183	CRO	31	75	714	6-4 4-6 6-3	3	QF	133	8	2	79	52	40	16	15	2	5	5	5	88	55	39	15	14	2	4	MS005	3	0	
2016-308	Munich	Clay	28	A	20160425	295	104259	4		Philipp Kohlschreiber	R	178	GER	32	27	1420	105223			Juan Martin del Potro	R	198	ARG	27	337	140	6-4 6-1	3	QF	81	3	0	56	36	23	15	8	2	6	2	0	58	41	24	7	9	2	2	MS006	2	0	
2016-308	Munich	Clay	28	A	20160425	294	104926	5		Fabio Fognini	R	178	ITA	28	30	1240	106075			Jozef Kovalik	R	183	SVK	23	139	413	6-2 3-6 7-5	3	QF	119	2	4	97	63	43	16	14	6	12	2	0	93	56	29	23	15	7	9	MS007	3	0	
2016-308	Munich	Clay	28	A	20160425	293	105676	1		David Goffin	R	180	BEL	25	13	2605	103607			Victor Estrella Burgos	R	173	DOM	35	82	680	5-7 6-3 6-2	3	R16	119	10	4	101	66	43	18	15	10	12	5	1	89	69	41	8	14	6	14	MS008	3	0	
2016-308	Munich	Clay	28	A	20160425	291	106233	3		Dominic Thiem	R	185	AUT	22	15	2420	105053			Santiago Giraldo	R	188	COL	28	97	579	7-5 6-4	3	R16	93	6	1	65	46	33	13	11	3	6	1	0	69	48	30	10	11	3	4	MS010	2	0	
2016-308	Munich	Clay	28	A	20160425	288	104259	4		Philipp Kohlschreiber	R	178	GER	32	27	1420	104252			Florian Mayer	R	191	GER	32	267	191	6-3 6-2	3	R16	67	4	2	49	29	21	11	9	1	12	1	1	66	47	23	7	8	7	3	MS013	2	0	
2016-308	Munich	Clay	28	A	20160425	287	104926	5		Fabio Fognini	R	178	ITA	28	30	1240	105062			Mikhail Kukushkin	R	183	KAZ	28	88	623	6-3 7-5	3	R16	87	5	3	71	48	33	11	10	9	14	0	1	80	54	32	10	11	9	11	MS014	2	0	
2016-308	Munich	Clay	28	A	20160425	290	104471			Ivan Dodig	R	183	CRO	31	75	714	105064	6		Thomaz Bellucci	L	188	BRA	28	35	1165	7-6(5) 6-3	3	R16	104	2	0	74	44	28	20	11	3	8	1	4	70	45	29	10	10	5	5	MS011	2	1	
2016-308	Munich	Clay	28	A	20160425	292	100644	8		Alexander Zverev	R	198	GER	19	49	920	104586			Lukas Rosol	R	196	CZE	30	65	762	6-3 6-4	3	R16	68	5	0	45	32	31	9	10	0	10	2	4	65	41	30	10	9	8	0	MS009	2	0	
2016-308	Munich	Clay	28	A	20160425	289	105223			Juan Martin del Potro	R	198	ARG	27	337	140	105526			Jan-Lennard Struff	R	196	GER	26	112	539	6-2 3-6 6-3	3	R16	114	3	3	86	48	30	16	13	4	14	3	4	91	57	32	13	13	7	9	MS012	3	0	
2016-308	Munich	Clay	28	A	20160425	286	106075			Jozef Kovalik	R	183	SVK	23	139	413	104997			Igor Sijsling	R	191	NED	28	131	434	6-3 6-4	3	R16	70	4	2	62	32	22	13	10	1	7	3	1	57	30	18	9	9	2	4	MS015	2	0	
2016-308	Munich	Clay	28	A	20160425	273	104926	5		Fabio Fognini	R	178	ITA	28	30	1240	109739			Maximilian Marterer	L		GER	20	285	177	6-3 6-1	3	R32	57	2	2	39	29	20	7	8	0	12	0	1	59	37	17	9	8	6	2	MS028	2	0	
2016-308	Munich	Clay	28	A	20160425	278	105064	6		Thomaz Bellucci	L	188	BRA	28	35	1165	104022			Mikhail Youzhny	R	183	RUS	33	76	711	6-3 1-0 RET	3	R32	41	0	1	24	16	12	4	5	0	3	0	4	32	21	11	3	5	0	1	MS023	3	0	
2016-308	Munich	Clay	28	A	20160425	277	105526			Jan-Lennard Struff	R	196	GER	26	112	539	105577	7		Vasek Pospisil	R	193	CAN	25	45	975	6-7(5) 6-3 6-2	3	R32	111	6	3	86	45	36	26	15	0	11	8	3	92	61	43	13	14	6	2	MS024	3	1	
2016-308	Munich	Clay	28	A	20160425	282	100644	8		Alexander Zverev	R	198	GER	19	49	920	104291			Malek Jaziri	R	185	TUN	32	64	779	4-6 6-3 6-2	3	R32	131	5	2	103	66	45	21	14	11	12	0	3	87	49	32	20	13	9	12	MS019	3	0	
2016-308	Munich	Clay	28	A	20160425	276	105223			Juan Martin del Potro	R	198	ARG	27	337	140	104460			Dustin Brown	R	196	GER	31	106	549	7-6(2) 6-4	3	R32	83	4	5	67	48	37	8	11	3	9	4	4	76	50	32	10	11	6	5	MS025	2	1	
2016-308	Munich	Clay	28	A	20160425	279	104471			Ivan Dodig	R	183	CRO	31	75	714	105208			Ernests Gulbis	R	191	LAT	27	83	676	7-6(3) 6-2	3	R32	93	4	2	62	44	33	12	10	3	4	5	1	60	37	24	12	10	1	4	MS022	2	1	
2016-308	Munich	Clay	28	A	20160425	284	103607			Victor Estrella Burgos	R	173	DOM	35	82	680	105649			Cedrik-Marcel Stebe	L	183	GER				7-5 6-2	3	R32	87	1	4	67	47	29	10	10	6	7	1	3	60	40	20	11	10	2	8	MS017	2	0	
2016-308	Munich	Clay	28	A	20160425	280	105053			Santiago Giraldo	R	188	COL	28	97	579	104999			Mischa Zverev	L	191	GER	28	129	447	7-5 7-6(5)	3	R32	135	0	0	87	56	34	16	12	4	7	2	2	82	61	35	10	12	2	8	MS021	2	1	
2016-308	Munich	Clay	28	A	20160425	272	105062			Mikhail Kukushkin	R	183	KAZ	28	88	623	105539			Evgeny Donskoy	R	185	RUS	25	67	752	6-2 3-0 RET	3	R32	34	0	0	25	19	16	4	5	0	6	0	1	30	12	7	5	6	2	0	MS029	3	0	
2016-308	Munich	Clay	28	A	20160425	275	104252			Florian Mayer	R	191	GER	32	267	191	104897			Matthias Bachinger	R	188	GER	29	325	148	6-4 6-4	3	R32	74	3	1	55	39	27	8	10	4	13	3	1	68	46	28	6	10	8	7	MS026	2	0	
2016-308	Munich	Clay	28	A	20160425	283	104586			Lukas Rosol	R	196	CZE	30	65	762	104797			Denis Istomin	R	188	UZB	29	73	721	6-7(2) 6-4 7-6(2)	3	R32	124	3	2	107	77	52	20	17	3	4	11	3	110	78	57	17	17	1	5	MS018	3	2	
2016-308	Munich	Clay	28	A	20160425	271	104997			Igor Sijsling	R	191	NED	28	131	434	106065			Marco Cecchinato	R	185	ITA	23	93	591	6-2 6-4	3	R32	69	2	3	70	47	31	12	9	7	9	2	1	57	39	24	6	9	5	8	MS030	2	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	300	104918	1		Andy Murray	R	191	GBR	29	2	8915	105683	3		Milos Raonic	R	196	CAN	25	9	2965	6-7(5) 6-4 6-3	3	F	133	6	1	84	62	52	10	15	0	7	14	3	93	68	53	11	16	3	1	MS001	3	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	299	104918	1		Andy Murray	R	191	GBR	29	2	8915	105227	5		Marin Cilic	R	198	CRO	27	13	2605	6-3 4-6 6-3	3	SF	118	14	1	83	60	48	11	14	5	10	8	1	88	51	32	23	14	7	6	MS002	3	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	298	105683	3		Milos Raonic	R	196	CAN	25	9	2965	106071			Bernard Tomic	R	196	AUS	23	22	1625	6-4 6-4	3	SF	63	12	1	51	35	30	11	10	1	6	2	3	59	41	33	7	10	4	1	MS003	2	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	297	104918	1		Andy Murray	R	191	GBR	29	2	8915	106378			Kyle Edmund	R	188	GBR	21	85	676	6-4 3-6 6-1	3	QF	110	11	2	86	52	35	17	13	3	13	6	1	84	51	32	15	13	8	6	MS004	3	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	295	105683	3		Milos Raonic	R	196	CAN	25	9	2965	105138	6		Roberto Bautista Agut	R	183	ESP	28	16	2150	6-1 6-4	3	QF	60	19	2	49	33	30	7	9	1	6	0	1	45	26	17	9	8	3	1	MS006	2	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	296	105227	5		Marin Cilic	R	198	CRO	27	13	2605	105449			Steve Johnson	R	188	USA	26	39	1110	6-7(3) 6-3 6-4	3	QF	109	9	1	90	52	45	24	16	3	4	10	1	80	57	48	13	15	2	3	MS005	3	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	294	106071			Bernard Tomic	R	196	AUS	23	22	1625	104180			Gilles Muller	L	193	LUX	33	41	1045	7-6(5) 4-6 6-2	3	QF	94	16	0	84	63	53	13	15	3	8	26	3	92	63	52	12	15	6	4	MS007	3	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	293	104918	1		Andy Murray	R	191	GBR	29	2	8915	105379			Aljaz Bedene	R	183	GBR	26	58	845	6-3 6-4	3	R16	83	6	2	57	36	32	9	10	1	9	11	0	69	45	28	10	9	6	2	MS008	2	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	288	105683	3		Milos Raonic	R	196	CAN	25	9	2965	106210			Jiri Vesely	L	198	CZE	22	68	758	7-5 7-6(6)	3	R16	97	9	1	70	52	43	13	12	3	1	13	2	81	63	45	10	12	0	3	MS013	2	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	290	105227	5		Marin Cilic	R	198	CRO	27	13	2605	104386			Janko Tipsarevic	R	175	SRB	31	553	58	6-4 6-2	3	R16	71	10	1	57	34	31	11	9	3	5	4	3	47	24	16	11	9	2	3	MS011	2	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	289	105138	6		Roberto Bautista Agut	R	183	ESP	28	16	2150	105385			Donald Young	L	183	USA	26	75	712	6-4 6-2	3	R16	68	4	1	59	39	29	13	9	5	10	4	2	51	41	28	2	9	7	5	MS012	2	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	287	104180			Gilles Muller	L	193	LUX	33	41	1045	104545	7		John Isner	R	208	USA	31	17	2100	3-6 7-6(16) 7-6(7)	3	R16	145	26	6	121	77	61	28	16	0	5	43	3	124	95	81	13	17	5	1	MS014	3	2	
2016-311	London / Queen's Club	Grass	32	A	20160613	NOSTATSFILE	106378			Kyle Edmund	R	188	GBR	21	85	676	103908			Paul-Henri Mathieu	R	185	FRA	34	61	820	W/O	3	R16																				NOSTATSFILE	1	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	291	105449			Steve Johnson	R	188	USA	26	39	1110	105173			Adrian Mannarino	L	180	FRA	27	57	860	4-6 6-3 6-4	3	R16	122	14	1	92	55	40	19	15	2	6	10	6	92	59	44	13	14	3	4	MS010	3	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	286	106071			Bernard Tomic	R	196	AUS	23	22	1625	104269			Fernando Verdasco	L	185	ESP	32	53	900	6-7(2) 6-4 6-4	3	R16	123	3	1	89	61	49	15	16	1	10	21	8	133	78	49	28	16	6	3	MS015	3	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	285	104918	1		Andy Murray	R	191	GBR	29	2	8915	103917			Nicolas Mahut	R	191	FRA	34	51	919	7-6(8) 7-6(1)	3	R32	110	15	0	80	57	46	12	12	3	4	4	2	81	56	43	10	12	2	5	MS016	2	2	
2016-311	London / Queen's Club	Grass	32	A	20160613	270	104269			Fernando Verdasco	L	185	ESP	32	53	900	104527	2		Stan Wawrinka	R	183	SUI	31	5	5035	6-2 7-6(3)	3	R32	89	3	6	77	50	39	14	10	8	6	3	3	64	34	23	18	10	4	8	MS031	2	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	274	105683	3		Milos Raonic	R	196	CAN	25	9	2965	106401			Nick Kyrgios	R	193	AUS	21	19	1855	6-7(5) 6-4 6-4	3	R32	125	20	2	88	58	50	19	16	2	11	17	4	128	85	60	21	16	9	2	MS027	3	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	281	105449			Steve Johnson	R	188	USA	26	39	1110	104755	4		Richard Gasquet	R	185	FRA	29	10	2905	7-6(2) 6-2	3	R32	91	9	3	73	44	33	14	10	6	6	0	0	65	46	28	7	10	2	8	MS020	2	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	278	105227	5		Marin Cilic	R	198	CRO	27	13	2605	103852			Feliciano Lopez	L	188	ESP	34	21	1630	4-6 6-3 6-4	3	R32	108	17	6	98	53	42	24	15	4	7	12	2	82	49	35	19	14	4	6	MS023	3	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	277	105138	6		Roberto Bautista Agut	R	183	ESP	28	16	2150	105023			Sam Querrey	R	198	USA	28	32	1180	7-6(2) 6-7(4) 7-6(1)	3	R32	133	5	2	135	89	66	26	18	10	3	27	2	103	66	56	22	18	2	11	MS024	3	3	
2016-311	London / Queen's Club	Grass	32	A	20160613	273	104545	7		John Isner	R	208	USA	31	17	2100	105223			Juan Martin del Potro	R	198	ARG	27	166	320	7-6(2) 6-4	3	R32	106	25	2	77	59	47	8	11	6	1	5	2	65	44	34	10	11	0	6	MS028	2	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	282	106378			Kyle Edmund	R	188	GBR	21	85	676	104468	8		Gilles Simon	R	183	FRA	31	18	1855	6-4 3-6 6-1	3	R32	103	5	3	78	48	31	17	13	6	8	8	3	81	47	30	15	13	3	9	MS019	3	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	284	105379			Aljaz Bedene	R	183	GBR	26	58	845	105332			Benoit Paire	R	196	FRA	27	23	1596	7-6(6) 6-7(7) 6-4	3	R32	150	9	2	126	88	59	21	17	5	22	17	8	146	78	56	28	17	17	9	MS017	3	2	
2016-311	London / Queen's Club	Grass	32	A	20160613	280	105173			Adrian Mannarino	L	180	FRA	27	57	860	104198			Guillermo Garcia-Lopez	R	185	ESP	33	54	900	6-4 6-2	3	R32	70	6	2	47	36	32	4	9	0	8	4	4	73	39	26	15	9	5	0	MS021	2	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	283	103908			Paul-Henri Mathieu	R	185	FRA	34	61	820	105554			Daniel Evans	R	175	GBR	26	92	628	7-6(8) 6-7(6) 6-3	3	R32	155	6	7	126	73	55	28	17	7	7	13	4	112	64	49	23	16	4	9	MS018	3	2	
2016-311	London / Queen's Club	Grass	32	A	20160613	272	104180			Gilles Muller	L	193	LUX	33	41	1045	104868			James Ward	R	191	GBR	29	178	309	6-4 6-4	3	R32	63	9	0	47	32	28	12	10	0	3	9	1	54	31	23	13	10	1	0	MS029	2	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	279	104386			Janko Tipsarevic	R	175	SRB	31	553	58	105777			Grigor Dimitrov	R	191	BUL	25	37	1150	7-6(6) 4-6 6-3	3	R32	146	4	1	112	65	48	25	16	7	3	10	6	93	63	49	17	15	2	8	MS022	3	1	
2016-311	London / Queen's Club	Grass	32	A	20160613	271	106071			Bernard Tomic	R	196	AUS	23	22	1625	104731			Kevin Anderson	R	203	RSA	30	20	1760	6-3 6-4	3	R32	58	5	1	54	38	30	10	10	3	5	8	3	48	29	20	10	9	2	4	MS030	2	0	
2016-311	London / Queen's Club	Grass	32	A	20160613	275	106210			Jiri Vesely	L	198	CZE	22	68	758	104871			Jeremy Chardy	R	188	FRA	29	33	1175	7-6(3) 6-7(5) 6-4	3	R32	152	15	4	119	71	54	28	17	10	8	15	8	115	66	52	28	17	6	11	MS026	3	2	
2016-311	London / Queen's Club	Grass	32	A	20160613	276	105385			Donald Young	L	183	USA	26	75	712	105577			Vasek Pospisil	R	193	CAN	25	46	955	6-3 6-4	3	R32	69	3	5	66	36	31	17	10	9	2	4	1	52	37	27	5	9	0	9	MS025	2	0	
2016-314	Gstaad	Clay	28	A	20160718	300	103852	1		Feliciano Lopez	L	188	ESP	34	21	1675	104898			Robin Haase	R	191	NED	29	95	615	6-4 7-5	3	F	77	8	1	56	29	25	17	11	0	6	7	4	64	39	31	9	11	3	1	MS001	2	0	
2016-314	Gstaad	Clay	28	A	20160718	299	103852	1		Feliciano Lopez	L	188	ESP	34	21	1675	104460			Dustin Brown	R	196	GER	31	99	603	4-6 6-3 6-3	3	SF	90	9	1	82	50	39	19	14	0	9	7	8	82	55	42	11	14	6	1	MS002	3	0	
2016-314	Gstaad	Clay	28	A	20160718	298	104898			Robin Haase	R	191	NED	29	95	615	103908	8		Paul-Henri Mathieu	R	185	FRA	34	60	854	7-6(5) 7-6(2)	3	SF	103	13	1	88	50	42	18	12	4	5	3	3	86	46	30	22	12	4	5	MS003	2	2	
2016-314	Gstaad	Clay	28	A	20160718	297	103852	1		Feliciano Lopez	L	188	ESP	34	21	1675	111200			Elias Ymer	R	183	SWE	20	157	357	6-4 7-6(2)	3	QF	106	6	0	71	40	36	19	11	5	13	7	2	89	55	39	16	11	12	5	MS004	2	1	
2016-314	Gstaad	Clay	28	A	20160718	295	103908	8		Paul-Henri Mathieu	R	185	FRA	34	60	854	105077	3		Albert Ramos-Vinolas	L	188	ESP	28	31	1360	4-6 6-3 6-4	3	QF	134	5	4	114	59	39	32	15	5	4	8	3	78	52	37	14	14	1	7	MS006	3	0	
2016-314	Gstaad	Clay	28	A	20160718	296	104460			Dustin Brown	R	196	GER	31	99	603	104022	7		Mikhail Youzhny	R	183	RUS	34	66	788	6-4 6-4	3	QF	72	6	6	74	49	36	14	10	8	5	5	2	65	40	25	16	10	3	8	MS005	2	0	
2016-314	Gstaad	Clay	28	A	20160718	294	104898			Robin Haase	R	191	NED	29	95	615	106329			Thiago Monteiro	L	183	BRA	22	110	546	7-6(2) 7-5	3	QF	76	6	0	55	33	33	19	12	0	1	2	0	67	49	34	14	12	0	0	MS007	2	1	
2016-314	Gstaad	Clay	28	A	20160718	293	103852	1		Feliciano Lopez	L	188	ESP	34	21	1675	103902			Jan Mertl	R	191	CZE	34	306	158	7-6(4) 6-4	3	R16	102	9	2	62	40	35	13	11	1	9	8	8	86	52	37	15	11	7	2	MS008	2	1	
2016-314	Gstaad	Clay	28	A	20160718	286	106329			Thiago Monteiro	L	183	BRA	22	110	546	104468	2		Gilles Simon	R	183	FRA	31	30	1385	6-2 6-4	3	R16	91	1	2	69	45	28	14	9	7	8	1	3	54	27	13	12	9	3	9	MS015	2	0	
2016-314	Gstaad	Clay	28	A	20160718	288	105077	3		Albert Ramos-Vinolas	L	188	ESP	28	31	1360	106137			Tristan Lamasine	R	183	FRA	23	182	296	6-4 6-2	3	R16	70	3	0	50	29	23	13	9	2	10	2	5	55	31	15	14	9	6	3	MS013	2	0	
2016-314	Gstaad	Clay	28	A	20160718	291	104460			Dustin Brown	R	196	GER	31	99	603	105064	4		Thomaz Bellucci	L	188	BRA	28	49	930	2-6 7-6(4) 6-1	3	R16	91	5	5	95	62	46	13	14	8	6	10	5	75	40	26	22	13	2	12	MS010	3	1	
2016-314	Gstaad	Clay	28	A	20160718	290	104022	7		Mikhail Youzhny	R	183	RUS	34	66	788	105806			Mirza Basic	R	188	BIH	25	139	418	7-5 5-7 6-3	3	R16	128	7	6	97	61	46	18	17	3	14	7	3	109	68	50	15	16	10	6	MS011	3	0	
2016-314	Gstaad	Clay	28	A	20160718	289	103908	8		Paul-Henri Mathieu	R	185	FRA	34	60	854	105967			Henri Laaksonen	R	185	SUI	24	165	331	6-1 6-4	3	R16	60	7	4	53	36	32	5	9	3	5	3	5	45	26	16	8	8	1	4	MS012	2	0	
2016-314	Gstaad	Clay	28	A	20160718	287	104898			Robin Haase	R	191	NED	29	95	615	104547			Horacio Zeballos	L	188	ARG	31	73	726	7-6(5) 6-4	3	R16	96	13	2	78	56	45	9	11	6	5	6	4	70	40	29	16	11	3	7	MS014	2	1	
2016-314	Gstaad	Clay	28	A	20160718	292	111200			Elias Ymer	R	183	SWE	20	157	357	104505			Konstantin Kravchuk	R	191	RUS	31	105	585	2-6 7-6(5) 7-5	3	R16	149	7	6	128	85	54	24	16	6	7	4	5	93	52	40	21	16	4	10	MS009	3	1	
2016-314	Gstaad	Clay	28	A	20160718	282	104505			Konstantin Kravchuk	R	191	RUS	31	105	585	105550	5		Guido Pella	L	185	ARG	26	51	913	6-7(5) 7-6(4) 7-6(7)	3	R32	176	12	3	150	95	73	26	18	12	5	13	2	118	84	65	21	18	4	13	MS019	3	3	
2016-314	Gstaad	Clay	28	A	20160718	278	104022	7		Mikhail Youzhny	R	183	RUS	34	66	788	126627			Johan Nikles	R	170	SUI	19	874T	18	6-3 6-2	3	R32	72	1	3	46	23	19	15	8	3	11	1	5	65	36	22	12	9	7	3	MS023	2	0	
2016-314	Gstaad	Clay	28	A	20160718	277	103908	8		Paul-Henri Mathieu	R	185	FRA	34	60	854	103843			Marco Chiudinelli	R	185	SUI	34	129	463	7-5 6-1	3	R32	67	9	2	51	32	27	9	10	0	5	3	1	53	26	19	11	9	1	1	MS024	2	0	
2016-314	Gstaad	Clay	28	A	20160718	279	105806			Mirza Basic	R	188	BIH	25	139	418	104797			Denis Istomin	R	188	UZB	29	97	611	4-2 RET	3	R32	26	2	1	17	8	7	6	3	0	6	3	0	32	18	13	4	3	5	0	MS022	2	0	
2016-314	Gstaad	Clay	28	A	20160718	280	104460			Dustin Brown	R	196	GER	31	99	603	104338			Juan Monaco	R	185	ARG	32	94	620	6-2 7-5	3	R32	62	6	4	56	40	34	8	10	0	7	2	4	72	47	31	11	10	4	0	MS021	2	0	
2016-314	Gstaad	Clay	28	A	20160718	272	104898			Robin Haase	R	191	NED	29	95	615	105217			Thiemo de Bakker	R	193	NED	27	136	426	6-7(4) 6-3 6-1	3	R32	110	9	2	83	52	41	19	14	1	9	7	3	104	61	42	18	14	5	1	MS029	3	1	
2016-314	Gstaad	Clay	28	A	20160718	276	105967			Henri Laaksonen	R	185	SUI	24	165	331	106075			Jozef Kovalik	R	183	SVK	23	126	476	3-6 6-1 7-6(5)	3	R32	128	10	4	111	66	48	22	14	5	5	4	4	96	63	42	16	14	2	7	MS025	3	1	
2016-314	Gstaad	Clay	28	A	20160718	275	106137			Tristan Lamasine	R	183	FRA	23	182	296	105430			Radu Albot	R	175	MDA	26	89	655	6-4 6-2	3	R32	65	6	1	48	34	26	9	9	0	9	1	4	62	43	24	10	9	5	1	MS026	2	0	
2016-314	Gstaad	Clay	28	A	20160718	284	103902			Jan Mertl	R	191	CZE	34	306	158	105161			Yann Marti	R	173	SUI	28	391	111	6-4 6-7(5) 6-2	3	R32	134	9	5	93	62	46	11	15	2	18	0	6	108	68	40	18	15	11	6	MS017	3	1	
2016-314	Gstaad	Clay	28	A	20160718	271	106329			Thiago Monteiro	L	183	BRA	22	110	546	134472			Antoine Bellier	L	196	SUI	19	538	65	6-3 7-5	3	R32	82	3	1	52	39	31	9	10	0	9	5	3	76	36	26	17	11	6	0	MS030	2	0	
2016-314	Gstaad	Clay	28	A	20160718	283	111200			Elias Ymer	R	183	SWE	20	157	357	104978			Daniel Brands	R	196	GER	29	135	435	2-6 7-6(7) 7-5	3	R32	120	9	5	94	53	42	22	16	0	9	10	2	102	61	46	24	16	7	3	MS018	3	1	
2016-314	Gstaad	Clay	28	A	20160718	273	104547			Horacio Zeballos	L	188	ARG	31	73	726	106006			Agustin Velotti	R		ARG	24	253	206	6-4 6-2	3	R32	84	8	2	64	44	33	8	9	9	9	1	3	63	35	22	10	9	5	10	MS028	2	0	
2016-315	Newport	Grass	28	A	20160711	300	103333	2		Ivo Karlovic	R	211	CRO	37	38	1135	104180	3		Gilles Muller	L	193	LUX	33	39	1125	6-7(2) 7-6(5) 7-6(12)	3	F	176	27	10	123	80	71	21	18	1	5	18	3	125	73	61	32	18	4	2	MS001	3	3	
2016-315	Newport	Grass	28	A	20160711	298	103333	2		Ivo Karlovic	R	211	CRO	37	38	1135	104571	4		Marcos Baghdatis	R	178	CYP	31	43	1005	7-6(3) 7-6(6)	3	SF	108	17	3	76	45	38	22	12	0	8	6	3	94	49	36	29	12	8	0	MS003	2	2	
2016-315	Newport	Grass	28	A	20160711	299	104180	3		Gilles Muller	L	193	LUX	33	39	1125	105385	8		Donald Young	L	183	USA	26	61	792	6-3 6-4	3	SF	75	18	3	45	32	31	9	10	0	6	0	3	72	35	21	21	9	4	0	MS002	2	0	
2016-315	Newport	Grass	28	A	20160711	297	105385	8		Donald Young	L	183	USA	26	61	792	105449	1		Steve Johnson	R	188	USA	26	25	1520	6-2 6-3	3	QF	64	8	2	60	38	31	11	9	5	6	4	2	50	23	17	13	8	3	5	MS004	2	0	
2016-315	Newport	Grass	28	A	20160711	294	103333	2		Ivo Karlovic	R	211	CRO	37	38	1135	103843			Marco Chiudinelli	R	185	SUI	34	136	418	6-3 6-4	3	QF	61	16	4	53	38	32	9	10	0	2	2	2	47	31	21	10	9	0	0	MS007	2	0	
